app_id,tag
1455220,Psychological Horror
1455220,RPG
1455220,RPGMaker
1455220,Sexual Content
1455220,Singleplayer
1455630,3D
1455630,4 Player Local
1455630,Board Game
1455630,Card Game
1455630,Cartoon
1455630,Casual
1455630,Character Customization
1455630,Choices Matter
1455630,Choose Your Own Adventure
1455630,Colorful
1455630,Family Friendly
1455630,Life Sim
1455630,Local Multiplayer
1455630,Multiplayer
1455630,Party
1455630,PvP
1455630,Sequel
1455630,Simulation
1455630,Strategy
1455630,Tabletop
1455840,3D
1455840,Board Game
1455840,Casual
1455840,City Builder
1455840,Controller
1455840,Family Friendly
1455840,Hand-drawn
1455840,Indie
1455840,Logic
1455840,Minimalist
1455840,Procedural Generation
1455840,Puzzle
1455840,Relaxing
1455840,Resource Management
1455840,Sandbox
1455840,Simulation
1455840,Singleplayer
1455840,Strategy
1455840,Turn-Based Strategy
1455840,Turn-Based Tactics
1455910,2D
1455910,Automation
1455910,Base Building
1455910,Building
1455910,City Builder
1455910,Combat
1455910,Early Access
1455910,Exploration
1455910,Farming Sim
1455910,Management
1455910,Medieval
1455910,Military
1455910,Pixel Graphics
1455910,Real Time Tactics
1455910,Resource Management
1455910,RTS
1455910,Sandbox
1455910,Simulation
1455910,Strategy
1455910,War
1456650,3D
1456650,Action
1456650,Action RPG
1456650,Action-Adventure
1456650,Adventure
1456650,Atmospheric
1456650,Dark Fantasy
1456650,Difficult
1456650,Female Protagonist
1456650,RPG
1456650,Singleplayer
1456650,Souls-like
1456650,Story Rich
1456650,Third Person
1456760,Action
1456760,Action Roguelike
1456760,Adventure
1456760,Arcade
1456760,Arena Shooter
1456760,Boomer Shooter
1456760,Combat
1456760,Controller
1456760,First-Person
1456760,FPS
1456760,Futuristic
1456760,Looter Shooter
1456760,Music
1456760,Psychedelic
1456760,Rhythm
1456760,Robots
1456760,Roguelike
1456760,Shoot 'Em Up
1456760,Shooter
1456760,Singleplayer
1456820,2.5D
1456820,2D
1456820,Action
1456820,Action Roguelike
1456820,Anime
1456820,Bullet Hell
1456820,Cute
1456820,Dystopian
1456820,Female Protagonist
1456820,Nudity
1456820,Pixel Graphics
1456820,Roguelike
1456820,Roguelite
1456820,Shooter
1456820,Side Scroller
1456820,Singleplayer
1456820,Steampunk
1456820,Story Rich
1456820,Tower Defense
1456820,Twin Stick Shooter
1457080,2D
1457080,Action
1457080,Action Roguelike
1457080,Action RPG
1457080,Action-Adventure
1457080,Adventure
1457080,Arcade
1457080,Combat
1457080,Fantasy
1457080,Funny
1457080,Hack and Slash
1457080,Indie
1457080,Magic
1457080,Pixel Graphics
1457080,Remake
1457080,Roguelike
1457080,RPG
1457080,Singleplayer
1457080,Story Rich
1457080,Top-Down
1457320,Automation
1457320,Base Building
1457320,Building
1457320,City Builder
1457320,Co-op
1457320,Colorful
1457320,Crafting
1457320,Early Access
1457320,Exploration
1457320,First-Person
1457320,Immersive Sim
1457320,Management
1457320,Multiplayer
1457320,Online Co-Op
1457320,Resource Management
1457320,Sandbox
1457320,Sci-fi
1457320,Simulation
1457320,Singleplayer
1457320,Strategy
1458100,2D
1458100,Atmospheric
1458100,Cartoony
1458100,Casual
1458100,Character Customization
1458100,Collectathon
1458100,Colorful
1458100,Cozy
1458100,Crafting
1458100,Cute
1458100,Funny
1458100,Hidden Object
1458100,Indie
1458100,Life Sim
1458100,Management
1458100,Procedural Generation
1458100,Relaxing
1458100,Singleplayer
1458100,Story Rich
1458100,Surreal
1458140,3D
1458140,Action
1458140,Action-Adventure
1458140,Adventure
1458140,Atmospheric
1458140,Base Building
1458140,Building
1458140,Crafting
1458140,Driving
1458140,Exploration
1458140,First-Person
1458140,Investigation
1458140,Post-apocalyptic
1458140,Sandbox
1458140,Sci-fi
1458140,Simulation
1458140,Story Rich
1458140,Survival
1458140,Survival Horror
1458140,Transportation
1459010,2D
1459010,2D Platformer
1459010,Action
1459010,Anime
1459010,Fantasy
1459010,Indie
1459010,LGBTQ+
1459010,Old School
1459010,Pixel Graphics
1459010,Platformer
1459010,Political
1459010,Retro
1459010,Side Scroller
1459010,Singleplayer
1459630,Dark
1459630,Dark Humor
1459630,Difficult
1459630,Early Access
1459630,Gun Customization
1459630,Inventory Management
1459630,Investigation
1459630,Loot
1459630,Looter Shooter
1459630,Massively Multiplayer
1459630,Mystery
1459630,Post-apocalyptic
1459630,PvP
1459630,Realistic
1459630,RPG
1459630,Stealth
1459630,Story Rich
1459630,Survival
1459630,Third-Person Shooter
1459630,Violent
1460220,Action
1460220,Adventure
1460220,Artificial Intelligence
1460220,Atmospheric
1460220,Dark
1460220,Early Access
1460220,First-Person
1460220,Horror
1460220,Immersive Sim
1460220,Multiple Endings
1460220,Mystery
1460220,Physics
1460220,Psychological Horror
1460220,Realistic
1460220,Singleplayer
1460220,Stealth
1460220,Survival Horror
1460220,Thriller
1460220,Villain Protagonist
1460220,Violent
1460490,2D
1460490,Adventure
1460490,Anime
1460490,Casual
1460490,Choices Matter
1460490,Choose Your Own Adventure
1460490,Comedy
1460490,Dating Sim
1460490,Drama
1460490,Fighting
1460490,Hentai
1460490,Martial Arts
1460490,Modern
1460490,Multiple Endings
1460490,Nudity
1460490,Sexual Content
1460490,Singleplayer
1460490,Story Rich
1460490,Text-Based
1460490,Visual Novel
1461910,Action
1461910,Action Roguelike
1461910,Action RTS
1461910,Base Building
1461910,Building
1461910,Deckbuilding
1461910,Early Access
1461910,Futuristic
1461910,Resource Management
1461910,Roguelike
1461910,RTS
1461910,Sci-fi
1461910,Singleplayer
1461910,Space
1461910,Strategy
1461910,Stylized
1461910,Survival
1461910,Tactical
1461910,Tower Defense
1461910,War
1462040,3D
1462040,3D Platformer
1462040,Action
1462040,Action RPG
1462040,Action-Adventure
1462040,Adventure
1462040,Cinematic
1462040,Controller
1462040,Drama
1462040,Fantasy
1462040,JRPG
1462040,Magic
1462040,Party-Based RPG
1462040,Realistic
1462040,RPG
1462040,Sci-fi
1462040,Singleplayer
1462040,Spectacle fighter
1462040,Story Rich
1462040,Third Person
1462650,2D
1462650,Adventure
1462650,Anime
1462650,Colorful
1462650,Cute
1462650,Fantasy
1462650,Female Protagonist
1462650,Hentai
1462650,Indie
1462650,JRPG
1462650,Magic
1462650,Multiple Endings
1462650,Nudity
1462650,RPG
1462650,RPGMaker
1462650,Sexual Content
1462650,Singleplayer
1462650,Turn-Based Combat
1462650,Turn-Based Strategy
1462650,Turn-Based Tactics
1462810,3D
1462810,Automobile Sim
1462810,Cinematic
1462810,Colorful
1462810,Competitive
1462810,Driving
1462810,eSports
1462810,First-Person
1462810,Management
1462810,Offroad
1462810,Open World
1462810,Physics
1462810,PvP
1462810,Racing
1462810,Realistic
1462810,Score Attack
1462810,Simulation
1462810,Sports
1462810,Third Person
1462810,Time Management
1465070,Action
1465070,Action RPG
1465070,Action-Adventure
1465070,Adventure
1465070,Combat
1465070,Dark Fantasy
1465070,Dungeon Crawler
1465070,Fantasy
1465070,Gore
1465070,Hack and Slash
1465070,Indie
1465070,Magic
1465070,Medieval
1465070,Online Co-Op
1465070,PvE
1465070,RPG
1465070,Simulation
1465070,Souls-like
1465070,Swordplay
1465070,VR
1465360,Adventure
1465360,Atmospheric
1465360,ATV
1465360,Automobile Sim
1465360,Driving
1465360,Exploration
1465360,First-Person
1465360,Immersive Sim
1465360,Multiplayer
1465360,Nature
1465360,Open World
1465360,Physics
1465360,PvE
1465360,Racing
1465360,Realistic
1465360,Sandbox
1465360,Simulation
1465360,Snow
1465360,Team-Based
1465360,Third Person
1465460,3D
1465460,Atmospheric
1465460,Base Building
1465460,City Builder
1465460,Colony Sim
1465460,Dark
1465460,Early Access
1465460,Immersive Sim
1465460,Management
1465460,Minimalist
1465460,Outbreak Sim
1465460,Post-apocalyptic
1465460,RTS
1465460,Sandbox
1465460,Simulation
1465460,Singleplayer
1465460,Strategy
1465460,Survival
1465460,Time Management
1465460,Zombies
1465470,Automation
1465470,Base Building
1465470,Building
1465470,City Builder
1465470,Colony Sim
1465470,Dungeon Crawler
1465470,Early Access
1465470,Exploration
1465470,Indie
1465470,Management
1465470,Post-apocalyptic
1465470,Resource Management
1465470,RTS
1465470,Sandbox
1465470,Sci-fi
1465470,Simulation
1465470,Singleplayer
1465470,Space
1465470,Strategy
1465470,Survival
1466060,Action
1466060,Action RPG
1466060,Character Customization
1466060,Choices Matter
1466060,Dark Fantasy
1466060,Early Access
1466060,Exploration
1466060,First-Person
1466060,FPS
1466060,Immersive
1466060,Immersive Sim
1466060,Lore-Rich
1466060,Multiple Endings
1466060,Narrative
1466060,Nonlinear
1466060,Open World
1466060,RPG
1466060,Singleplayer
1466060,Story Rich
1466060,Survival Horror
1466230,2D
1466230,Action-Adventure
1466230,Adventure
1466230,Cartoony
1466230,Colorful
1466230,Comedy
1466230,Conversation
1466230,Drama
1466230,Fantasy
1466230,Female Protagonist
1466230,Funny
1466230,Indie
1466230,Logic
1466230,Metroidvania
1466230,Narrative
1466230,Singleplayer
1466230,Story Rich
1466230,Time Travel
1466640,1990's
1466640,Action
1466640,Adventure
1466640,Atmospheric
1466640,Choices Matter
1466640,Choose Your Own Adventure
1466640,Colorful
1466640,Dynamic Narration
1466640,Dystopian
1466640,Emotional
1466640,Exploration
1466640,First-Person
1466640,Interactive Fiction
1466640,Multiple Endings
1466640,Narration
1466640,Nonlinear
1466640,Political
1466640,Procedural Generation
1466640,Singleplayer
1466640,Story Rich
1466860,3D
1466860,Action RTS
1466860,Base Building
1466860,City Builder
1466860,Co-op
1466860,Historical
1466860,Isometric
1466860,Management
1466860,Mature
1466860,Medieval
1466860,Multiplayer
1466860,Online Co-Op
1466860,Open World
1466860,PvE
1466860,PvP
1466860,Resource Management
1466860,RTS
1466860,Singleplayer
1466860,Strategy
1466860,War
1468260,2D
1468260,Atmospheric
1468260,Casual
1468260,Clicker
1468260,Collectathon
1468260,Colorful
1468260,Crafting
1468260,Exploration
1468260,Farming Sim
1468260,Free to Play
1468260,Funny
1468260,Great Soundtrack
1468260,Idler
1468260,Indie
1468260,Multiplayer
1468260,Physics
1468260,Pixel Graphics
1468260,Relaxing
1468260,Singleplayer
1468260,Top-Down
1468720,3D
1468720,Action
1468720,Artificial Intelligence
1468720,Choose Your Own Adventure
1468720,Cinematic
1468720,Colorful
1468720,Exploration
1468720,First-Person
1468720,God Game
1468720,Grand Strategy
1468720,Hack and Slash
1468720,Real Time Tactics
1468720,Realistic
1468720,RTS
1468720,Sandbox
1468720,Simulation
1468720,Strategy
1468720,Third Person
1468720,Top-Down
1468720,Wargame
1468810,2D
1468810,Action
1468810,Action RPG
1468810,Action-Adventure
1468810,Adventure
1468810,Choose Your Own Adventure
1468810,Dating Sim
1468810,Exploration
1468810,Hack and Slash
1468810,Hand-drawn
1468810,Management
1468810,Mythology
1468810,Procedural Generation
1468810,RPG
1468810,Sandbox
1468810,Simulation
1468810,Singleplayer
1468810,Story Rich
1468810,Strategy RPG
1468810,Tactical RPG
1469170,3D
1469170,Action-Adventure
1469170,Atmospheric
1469170,Choices Matter
1469170,Combat
1469170,Controller
1469170,Historical
1469170,Isometric
1469170,Military
1469170,PvP
1469170,Real Time Tactics
1469170,Realistic
1469170,RTS
1469170,Stealth
1469170,Strategy
1469170,Tactical
1469170,Top-Down
1469170,War
1469170,Wargame
1469170,World War II
1469610,3D
1469610,Atmospheric
1469610,Base Building
1469610,Choices Matter
1469610,Historical
1469610,Isometric
1469610,Management
1469610,Multiple Endings
1469610,Real Time Tactics
1469610,Realistic
1469610,RTS
1469610,Singleplayer
1469610,Strategy
1469610,Survival
1469610,Tactical
1469610,Trains
1469610,Unforgiving
1469610,War
1469610,Wargame
1469610,World War I
1471270,2D
1471270,Action-Adventure
1471270,Adventure
1471270,Casual
1471270,Character Customization
1471270,Colorful
1471270,Combat
1471270,Cute
1471270,Early Access
1471270,Exploration
1471270,Fishing
1471270,Indie
1471270,Naval Combat
1471270,Open World
1471270,Pirates
1471270,Pixel Graphics
1471270,RPG
1471270,Singleplayer
1471270,Strategy
1471270,Strategy RPG
1471410,3D
1471410,Action
1471410,Action Roguelike
1471410,Character Customization
1471410,Class-Based
1471410,Colorful
1471410,Controller
1471410,Early Access
1471410,Gun Customization
1471410,Moddable
1471410,Perma Death
1471410,PvE
1471410,Roguelike
1471410,Roguelite
1471410,Sci-fi
1471410,Shooter
1471410,Tactical
1471410,Top-Down
1471410,Top-Down Shooter
1471410,Twin Stick Shooter
1472560,3D
1472560,3D Platformer
1472560,Adventure
1472560,Cartoon
1472560,Colorful
1472560,Comedy
1472560,Controller
1472560,Cute
1472560,Dark Humor
1472560,Difficult
1472560,Fishing
1472560,Funny
1472560,Physics
1472560,Platformer
1472560,Precision Platformer
1472560,Replay Value
1472560,Simulation
1472560,Singleplayer
1472560,Story Rich
1472560,Third Person
1472660,3D
1472660,Agriculture
1472660,Base Building
1472660,Building
1472660,Crafting
1472660,Cute
1472660,Dog
1472660,Exploration
1472660,Farming Sim
1472660,Female Protagonist
1472660,Fishing
1472660,Immersive Sim
1472660,Life Sim
1472660,Nature
1472660,Open World
1472660,Post-apocalyptic
1472660,Relaxing
1472660,RPG
1472660,Simulation
1472660,Third Person
1473060,Action
1473060,Action Roguelike
1473060,Action RPG
1473060,Adventure
1473060,Arcade
1473060,Character Customization
1473060,Choices Matter
1473060,Crafting
1473060,Loot
1473060,Looter Shooter
1473060,Replay Value
1473060,Roguelike
1473060,Roguelite
1473060,RPG
1473060,Sci-fi
1473060,Shoot 'Em Up
1473060,Shooter
1473060,Space
1473060,Spaceships
1473060,Top-Down Shooter
1473350,2D
1473350,Building
1473350,Casual
1473350,Clicker
1473350,Colorful
1473350,Cute
1473350,Economy
1473350,Experimental
1473350,Idler
1473350,Indie
1473350,Management
1473350,Minimalist
1473350,Mining
1473350,Pixel Graphics
1473350,Resource Management
1473350,Roguelike
1473350,Roguelite
1473350,Simulation
1473350,Singleplayer
1473350,Strategy
1474700,2D
1474700,3D
1474700,Board Game
1474700,Card Game
1474700,Casual
1474700,Free to Play
1474700,Gambling
1474700,Multiplayer
1474700,PvP
1474700,Simulation
1474700,Singleplayer
1474700,Strategy
1474700,Turn-Based Tactics
1474740,3D
1474740,Action
1474740,Action-Adventure
1474740,Adventure
1474740,Agriculture
1474740,Casual
1474740,Colorful
1474740,Controller
1474740,Crafting
1474740,Creature Collector
1474740,Cute
1474740,Exploration
1474740,Family Friendly
1474740,Horses
1474740,Open World
1474740,Relaxing
1474740,Simulation
1474740,Singleplayer
1474740,Sports
1474930,3D
1474930,Atmospheric
1474930,Automobile Sim
1474930,Controller
1474930,Driving
1474930,Economy
1474930,Exploration
1474930,Family Friendly
1474930,First-Person
1474930,Immersive Sim
1474930,Indie
1474930,Management
1474930,Moddable
1474930,Open World
1474930,Realistic
1474930,Relaxing
1474930,Simulation
1474930,Singleplayer
1474930,Strategy
1474930,Transportation
1476970,Casual
1476970,Character Customization
1476970,Clicker
1476970,Crafting
1476970,Cute
1476970,Early Access
1476970,Free to Play
1476970,Idler
1476970,Indie
1476970,Management
1476970,Massively Multiplayer
1476970,MMORPG
1476970,Multiplayer
1476970,Old School
1476970,Pixel Graphics
1476970,PvE
1476970,Resource Management
1476970,RPG
1476970,Sandbox
1476970,Simulation
1477070,Adventure
1477070,Anime
1477070,Board Game
1477070,Card Battler
1477070,Card Game
1477070,Casual
1477070,Immersive Sim
1477070,Investigation
1477070,Lovecraftian
1477070,Mystery
1477070,Mythology
1477070,Pixel Graphics
1477070,Puzzle
1477070,Roguelike
1477070,RPG
1477070,Story Rich
1477070,Strategy
1477070,Strategy RPG
1477070,Third Person
1477070,Time Travel
1477460,2.5D
1477460,Action
1477460,Action RPG
1477460,Adventure
1477460,Anime
1477460,Clicker
1477460,Dark
1477460,Dark Fantasy
1477460,Female Protagonist
1477460,Free to Play
1477460,Hack and Slash
1477460,Hentai
1477460,Idler
1477460,Loot
1477460,MMORPG
1477460,Multiplayer
1477460,NSFW
1477460,Nudity
1477460,RPG
1477460,Sexual Content
1477590,Action
1477590,Anime
1477590,Arcade
1477590,Cartoon
1477590,Casual
1477590,Colorful
1477590,Competitive
1477590,Cute
1477590,Difficult
1477590,Early Access
1477590,Electronic Music
1477590,Modern
1477590,Music
1477590,Music-Based Procedural Generation
1477590,PvP
1477590,Rhythm
1477590,Sci-fi
1477590,Singleplayer
1477590,Soundtrack
1477590,Sports
1477830,Action
1477830,Education
1477830,FPS
1477830,Shooter
1477830,Software
1477830,Software Training
1477830,Utilities
1477830,Video Production
1478220,3D
1478220,Board Game
1478220,Building
1478220,Casual
1478220,Co-op
1478220,Colorful
1478220,Conversation
1478220,Family Friendly
1478220,Free to Play
1478220,Indie
1478220,Level Editor
1478220,Multiplayer
1478220,Online Co-Op
1478220,Psychological Horror
1478220,Puzzle
1478220,PvP
1478220,Singleplayer
1478220,Tabletop
1478220,Top-Down
1478220,Tutorial
1479140,2D
1479140,Action
1479140,Action Roguelike
1479140,Arena Shooter
1479140,Bullet Hell
1479140,Cartoony
1479140,Character Customization
1479140,Colorful
1479140,Cute
1479140,Difficult
1479140,Funny
1479140,Indie
1479140,Pixel Graphics
1479140,Procedural Generation
1479140,Roguelike
1479140,Roguelite
1479140,RPG
1479140,Singleplayer
1479140,Top-Down Shooter
1479140,Twin Stick Shooter
1479730,3D
1479730,Action-Adventure
1479730,Atmospheric
1479730,Combat
1479730,Historical
1479730,Isometric
1479730,Military
1479730,Real Time Tactics
1479730,Realistic
1479730,RTS
1479730,Singleplayer
1479730,Stealth
1479730,Strategy
1479730,Tactical
1479730,Top-Down
1479730,War
1479730,Wargame
1479730,World War II
1480560,3D
1480560,Agriculture
1480560,Automobile Sim
1480560,Character Customization
1480560,Controller
1480560,Driving
1480560,Economy
1480560,Family Friendly
1480560,Farming Sim
1480560,First-Person
1480560,Immersive Sim
1480560,Management
1480560,Multiplayer
1480560,Nature
1480560,Physics
1480560,Realistic
1480560,Relaxing
1480560,Simulation
1480560,Third Person
1480560,Time Management
1481080,2D
1481080,Adventure
1481080,Anime
1481080,Choices Matter
1481080,Cyberpunk
1481080,Dark
1481080,Drama
1481080,Gore
1481080,LGBTQ+
1481080,Mature
1481080,Multiple Endings
1481080,NSFW
1481080,Nudity
1481080,Psychological Horror
1481080,Romance
1481080,Sexual Content
1481080,Singleplayer
1481080,Story Rich
1481080,Violent
1481080,Visual Novel
1481170,4X
1481170,Base Building
1481170,City Builder
1481170,Co-op
1481170,Cyberpunk
1481170,Grand Strategy
1481170,Horror
1481170,Lovecraftian
1481170,Multiplayer
1481170,Post-apocalyptic
1481170,Procedural Generation
1481170,RPG
1481170,Sandbox
1481170,Sci-fi
1481170,Simulation
1481170,Strategy
1481170,Turn-Based
1481170,Turn-Based Combat
1481170,Turn-Based Strategy
1481170,Turn-Based Tactics
1481340,2D
1481340,2D Platformer
1481340,Adventure
1481340,Anime
1481340,Combat
1481340,Comedy
1481340,Conversation
1481340,Drama
1481340,Fantasy
1481340,JRPG
1481340,Linear
1481340,MMORPG
1481340,Pixel Graphics
1481340,PvE
1481340,RPG
1481340,Side Scroller
1481340,Story Rich
1481340,Team-Based
1481340,Turn-Based Combat
1481340,Turn-Based Strategy
1481440,6DOF
1481440,Action
1481440,Co-op
1481440,FPS
1481440,Futuristic
1481440,Multiplayer
1481440,Online Co-Op
1481440,Physics
1481440,PvE
1481440,PvP
1481440,Real Time Tactics
1481440,Robots
1481440,Sci-fi
1481440,Shooter
1481440,Singleplayer
1481440,Strategy
1481440,Tactical
1481440,Tutorial
1481440,Twin Stick Shooter
1481440,VR
1481780,1980s
1481780,1990's
1481780,3D
1481780,3D Fighter
1481780,Action
1481780,Aliens
1481780,Arcade
1481780,Beat 'em up
1481780,Boxing
1481780,Colorful
1481780,Combat
1481780,Fighting
1481780,First-Person
1481780,Historical
1481780,Martial Arts
1481780,Memes
1481780,Old School
1481780,Physics
1481780,Singleplayer
1481780,VR
1482700,3D
1482700,Arcade
1482700,Atmospheric
1482700,Cartoony
1482700,Character Customization
1482700,Cinematic
1482700,Colorful
1482700,Cute
1482700,Driving
1482700,Family Friendly
1482700,Minimalist
1482700,Old School
1482700,Parkour
1482700,Precision Platformer
1482700,Racing
1482700,Retro
1482700,Rhythm
1482700,Runner
1482700,Side Scroller
1482700,Sports
1483780,Adventure
1483780,Atmospheric
1483780,Casual
1483780,Conspiracy
1483780,Dark
1483780,Escape Room
1483780,Exploration
1483780,Hidden Object
1483780,Interactive Fiction
1483780,Investigation
1483780,Narration
1483780,Point & Click
1483780,Psychological
1483780,Puzzle
1483780,Realistic
1483780,Science
1483780,Solitaire
1483780,Story Rich
1483780,Thriller
1483780,Walking Simulator
1483870,2D
1483870,Cartoon
1483870,Cartoony
1483870,Casual
1483870,Co-op
1483870,Colorful
1483870,Comedy
1483870,Cute
1483870,Funny
1483870,Hand-drawn
1483870,Multiplayer
1483870,Online Co-Op
1483870,Party
1483870,Party Game
1483870,Puzzle
1483870,PvE
1483870,PvP
1483870,Relaxing
1483870,Singleplayer
1483870,Spelling
1484280,3D
1484280,Adventure
1484280,Board Game
1484280,Class-Based
1484280,Co-op
1484280,Dark
1484280,Dungeon Crawler
1484280,Fantasy
1484280,Magic
1484280,Medieval
1484280,Old School
1484280,Roguelite
1484280,RPG
1484280,Stealth
1484280,Strategy
1484280,Tabletop
1484280,Turn-Based Combat
1484280,Turn-Based Strategy
1484280,Turn-Based Tactics
1484280,VR
1484720,2D
1484720,Action
1484720,Action Roguelike
1484720,Anime
1484720,Demons
1484720,Difficult
1484720,Dungeon Crawler
1484720,Gore
1484720,Horror
1484720,Isometric
1484720,Perma Death
1484720,Pixel Graphics
1484720,Procedural Generation
1484720,Replay Value
1484720,Roguelike
1484720,Sexual Content
1484720,Shoot 'Em Up
1484720,Shooter
1484720,Twin Stick Shooter
1484720,Zombies
1485080,3D
1485080,Action
1485080,Arcade
1485080,Arena Shooter
1485080,Cartoon
1485080,Cartoony
1485080,Casual
1485080,Character Action Game
1485080,Colorful
1485080,Comedy
1485080,Early Access
1485080,First-Person
1485080,Free to Play
1485080,Hand-drawn
1485080,Indie
1485080,Multiplayer
1485080,PvP
1485080,Shooter
1485080,Sniper
1485080,Stealth
1485590,3D
1485590,Action
1485590,Action Roguelike
1485590,Action RPG
1485590,Co-op
1485590,Dungeon Crawler
1485590,Multiplayer
1485590,Mystery Dungeon
1485590,Procedural Generation
1485590,PvE
1485590,Replay Value
1485590,Roguelike
1485590,Roguelite
1485590,Sci-fi
1485590,Soundtrack
1485590,Strategy
1485590,Tactical RPG
1485590,Top-Down
1485590,Tower Defense
1485590,Twin Stick Shooter
1486630,2D
1486630,Action
1486630,Assassin
1486630,Atmospheric
1486630,Combat
1486630,Crime
1486630,Difficult
1486630,Immersive Sim
1486630,Indie
1486630,Noir
1486630,Pixel Graphics
1486630,Shooter
1486630,Simulation
1486630,Singleplayer
1486630,Stealth
1486630,Strategy
1486630,Tactical
1486630,Top-Down
1486630,Top-Down Shooter
1486630,Violent
1486920,3D
1486920,Action
1486920,Action RTS
1486920,Artificial Intelligence
1486920,Base Building
1486920,Cinematic
1486920,FMV
1486920,Isometric
1486920,Military
1486920,Modern
1486920,Multiplayer
1486920,PvP
1486920,RTS
1486920,Science
1486920,Singleplayer
1486920,Strategy
1486920,Top-Down
1486920,Video Production
1486920,War
1486920,Wargame
1487210,Baseball
1487210,eSports
1487210,Family Friendly
1487210,Multiplayer
1487210,PvP
1487210,Simulation
1487210,Singleplayer
1487210,Sports
1487270,2D
1487270,Action
1487270,Action-Adventure
1487270,Anime
1487270,Arcade
1487270,Bullet Hell
1487270,Cartoon
1487270,Combat
1487270,Difficult
1487270,Drama
1487270,Female Protagonist
1487270,Hacking
1487270,Indie
1487270,Multiple Endings
1487270,Pixel Graphics
1487270,RPG
1487270,Sci-fi
1487270,Singleplayer
1487270,Souls-like
1487270,Soundtrack
1488200,2D
1488200,Adventure
1488200,Auto Battler
1488200,Drama
1488200,Fantasy
1488200,Female Protagonist
1488200,Indie
1488200,JRPG
1488200,Lore-Rich
1488200,Party-Based RPG
1488200,Pixel Graphics
1488200,Romance
1488200,RPG
1488200,Singleplayer
1488200,Story Rich
1488200,Strategy
1488200,Strategy RPG
1488200,Tactical
1488200,Tactical RPG
1488200,Turn-Based Strategy
1488560,3D
1488560,Arcade
1488560,Co-op
1488560,Colorful
1488560,Controller
1488560,Early Access
1488560,Football (American)
1488560,Funny
1488560,Local Co-Op
1488560,Local Multiplayer
1488560,Mod
1488560,Moddable
1488560,Party
1488560,Party Game
1488560,Physics
1488560,PvP
1488560,Simulation
1488560,Singleplayer
1488560,Sports
1488560,Stylized
1489630,3D
1489630,Action-Adventure
1489630,Adventure
1489630,Atmospheric
1489630,Character Customization
1489630,Combat
1489630,Exploration
1489630,First-Person
1489630,Futuristic
1489630,Grand Strategy
1489630,Management
1489630,Military
1489630,Old School
1489630,PvP
1489630,Real Time Tactics
1489630,RTS
1489630,Simulation
1489630,Strategy
1489630,War
1489630,Wargame
1489970,3D
1489970,Building
1489970,Cinematic
1489970,City Builder
1489970,Colony Sim
1489970,Colorful
1489970,Diplomacy
1489970,Economy
1489970,Family Friendly
1489970,Immersive Sim
1489970,Management
1489970,Moddable
1489970,Modern
1489970,Open World
1489970,Relaxing
1489970,Resource Management
1489970,Sandbox
1489970,Simulation
1489970,Singleplayer
1489970,Strategy
1490840,Action
1490840,Action-Adventure
1490840,Adventure
1490840,Battle Royale
1490840,Choices Matter
1490840,Choose Your Own Adventure
1490840,Cinematic
1490840,Dark
1490840,Dark Comedy
1490840,FMV
1490840,Gore
1490840,Interactive Fiction
1490840,LGBTQ+
1490840,Multiple Endings
1490840,Point & Click
1490840,Realistic
1490840,Singleplayer
1490840,Story Rich
1490840,Survival
1490840,Visual Novel
1491000,3D
1491000,Action
1491000,Arena Shooter
1491000,Combat
1491000,Destruction
1491000,Early Access
1491000,Family Friendly
1491000,Futuristic
1491000,Mechs
1491000,Multiplayer
1491000,Online Co-Op
1491000,PvP
1491000,Robots
1491000,Sci-fi
1491000,Shooter
1491000,Simulation
1491000,Third Person
1491000,Third-Person Shooter
1491000,Vehicular Combat
1491000,War
1491340,Base Building
1491340,Building
1491340,Casual
1491340,Character Customization
1491340,City Builder
1491340,Colorful
1491340,Cute
1491340,Education
1491340,Exploration
1491340,Family Friendly
1491340,Funny
1491340,God Game
1491340,Logic
1491340,Open World
1491340,Physics
1491340,Racing
1491340,Relaxing
1491340,Sandbox
1491340,Simulation
1491340,Singleplayer
1491410,3D
1491410,Action
1491410,Action-Adventure
1491410,Adventure
1491410,Colorful
1491410,Combat
1491410,Fantasy
1491410,Female Protagonist
1491410,Magic
1491410,Physics
1491410,Singleplayer
1491410,Story Rich
1491410,Third Person
1491490,3D
1491490,Action-Adventure
1491490,Adventure
1491490,Aliens
1491490,Artificial Intelligence
1491490,Colorful
1491490,Comedy
1491490,Cute
1491490,Exploration
1491490,First-Person
1491490,Funny
1491490,Mystery Dungeon
1491490,Psychedelic
1491490,Sandbox
1491490,Sci-fi
1491490,Singleplayer
1491490,Space
1491490,Stylized
1491490,VR
1491490,Walking Simulator
1492050,3D
1492050,Action RTS
1492050,Alternate History
1492050,Base Building
1492050,Co-op
1492050,Combat
1492050,Early Access
1492050,Fantasy
1492050,Magic
1492050,Moddable
1492050,Multiplayer
1492050,Online Co-Op
1492050,PvE
1492050,Resource Management
1492050,RTS
1492050,Singleplayer
1492050,Strategy
1492050,Survival
1492050,Top-Down
1492050,Western
1492070,3D
1492070,Action
1492070,Action Roguelike
1492070,Character Customization
1492070,Controller
1492070,First-Person
1492070,FPS
1492070,Horror
1492070,Indie
1492070,Multiplayer
1492070,Online Co-Op
1492070,PvE
1492070,Realistic
1492070,Shoot 'Em Up
1492070,Shooter
